https://auto.ru/cars/used/sale/vaz/xray/1102325667-ff94da3a/,vaz,xray,2016,42214км,хэтчбек 5 дв.,коричневый,1.6 л,106л.с.,Бензин,3339₽ / год,механическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,509000₽
https://auto.ru/cars/used/sale/chevrolet/niva/1102911491-ee98c526/,chevrolet,niva,2016,61000км,внедорожник 5 дв.,белый,1.7 л,80л.с.,Бензин,1600₽ / год,механическая,полный,Левый,Не требует ремонта,3,Оригинал,Растаможен,550000₽
https://auto.ru/cars/used/sale/volvo/s60_cross_country/1102886795-86f3e10e/,volvo,s60_cross_country,2016,113000км,седан,серый,2.5 л,249л.с.,Бензин,12699₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,1750000₽
https://auto.ru/cars/used/sale/bentley/bentayga/1101614987-3b7ae101/,bentley,bentayga,2016,28475км,внедорожник 5 дв.,фиолетовый,6.0 л,608л.с.,Бензин,180941₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,10000000₽
https://auto.ru/cars/used/sale/mercedes/s_class_maybach/1102468709-2aae8263/,mercedes,s_class_maybach,2016,56300км,седан,чёрный,6.0 л,530л.с.,Бензин,238500₽ / год,автоматическая,задний,Левый,Не требует ремонта,3,Дубликат,Растаможен,20000000₽
https://auto.ru/cars/used/sale/foton/sauvana/1102097341-e4f9d836/,foton,sauvana,2016,57915км,внедорожник 5 дв.,серебристый,2.0 л,217л.с.,Бензин,14105₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,1307000₽
https://auto.ru/cars/used/sale/vaz/2121/1102787371-d9b5741c/,vaz,2121,2016,54521км,внедорожник 3 дв.,белый,1.7 л,83л.с.,Бензин,996₽ / год,механическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,385000₽
https://auto.ru/cars/used/sale/chevrolet/tahoe/1102739642-be39553f/,chevrolet,tahoe,2016,83580км,внедорожник 5 дв.,чёрный,6.2 л,409л.с.,Бензин,61350₽ / год,автоматическая,полный,Левый,Не требует ремонта,3,Оригинал,Растаможен,2999000₽
https://auto.ru/cars/used/sale/audi/a7/1102448460-3427ce87/,audi,a7,2016,57330км,лифтбек,чёрный,3.0 л,333л.с.,Бензин,49950₽ / год,роботизированная,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,2049000₽
https://auto.ru/cars/used/sale/chevrolet/malibu/1102679147-898a37f6/,chevrolet,malibu,2016,63680км,седан,серебристый,1.5 л,160л.с.,Бензин,7200₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1240000₽
https://auto.ru/cars/used/sale/infiniti/q50/1102499272-baa3db09/,infiniti,q50,2016,75964км,седан,серый,2.0 л,211л.с.,Бензин,13715₽ / год,автоматическая,задний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1610549₽
https://auto.ru/cars/used/sale/vaz/largus/1102907943-72fa1637/,vaz,largus,2016,457000км,универсал 5 дв.,белый,1.6 л,102л.с.,Бензин,3570₽ / год,механическая,передний,Левый,Не требует ремонта,2,Оригинал,Растаможен,369000₽
https://auto.ru/cars/used/sale/mercedes/s_class_maybach/1102795209-abafaae3/,mercedes,s_class_maybach,2016,53450км,седан,чёрный,4.7 л,455л.с.,Бензин,68250₽ / год,автоматическая,полный,Левый,Не требует ремонта,3,Оригинал,Растаможен,5729000₽
https://auto.ru/cars/used/sale/vaz/2121/1101890804-c4032612/,vaz,2121,2016,32468км,внедорожник 3 дв.,синий,1.7 л,83л.с.,Бензин,996₽ / год,механическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,435000₽
https://auto.ru/cars/used/sale/toyota/land_cruiser/1102639843-18d91b80/,toyota,land_cruiser,2016,51789км,внедорожник 5 дв.,белый,4.5 л,249л.с.,Дизель,18675₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,4350000₽
https://auto.ru/cars/used/sale/genesis/g90/1102584546-f1c11b02/,genesis,g90,2016,57329км,седан,чёрный,5.0 л,413л.с.,Бензин,61950₽ / год,автоматическая,полный,Левый,Не требует ремонта,3,Оригинал,Растаможен,2898000₽
https://auto.ru/cars/used/sale/alfa_romeo/giulia/1102674194-ebe3de37/,alfa_romeo,giulia,2016,36000км,седан,чёрный,2.0 л,280л.с.,Бензин,42000₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,2199000₽
https://auto.ru/cars/used/sale/audi/a5/1102163566-ad51af8b/,audi,a5,2016,51804км,купе,белый,2.0 л,249л.с.,Бензин,18675₽ / год,роботизированная,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,2249000₽
https://auto.ru/cars/used/sale/mercedes/glc_coupe/1102249301-90986914/,mercedes,glc_coupe,2016,38000км,внедорожник 5 дв.,чёрный,2.1 л,204л.с.,Дизель,15300₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,3200000₽
https://auto.ru/cars/used/sale/chevrolet/volt/1102844551-a418f998/,chevrolet,volt,2016,52667км,хэтчбек 5 дв.,синий,1.5 л,101л.с.,Гибрид,2525₽ / год,вариатор,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1520000₽
https://auto.ru/cars/used/sale/ford/kuga/1102898757-8c3fc671/,ford,kuga,2016,39759км,внедорожник 5 дв.,белый,2.5 л,150л.с.,Бензин,3750₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1175000₽
https://auto.ru/cars/used/sale/suzuki/vitara/1102264288-7fc0fdc9/,suzuki,vitara,2016,128835км,внедорожник 5 дв.,чёрный,1.6 л,117л.с.,Бензин,3686₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,899000₽
https://auto.ru/cars/used/sale/hyundai/santa_fe/1102759841-7ded1da5/,hyundai,santa_fe,2016,149000км,внедорожник 5 дв.,чёрный,2.2 л,200л.с.,Дизель,10000₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,1650000₽
https://auto.ru/cars/used/sale/volkswagen/caddy/1101541175-1363fa79/,volkswagen,caddy,2016,72598км,компактвэн,белый,1.6 л,110л.с.,Бензин,2750₽ / год,механическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,877000₽
