https://auto.ru/cars/used/sale/vaz/largus/1103323335-da11becb/,vaz,largus,2017,73000км,универсал 5 дв.,серебристый,1.6 л,102л.с.,Бензин,1530₽ / год,механическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,535000₽
https://auto.ru/cars/used/sale/vaz/granta/1103292129-7865ef69/,vaz,granta,2017,45000км,седан,белый,1.6 л,87л.с.,Бензин,1392₽ / год,механическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,455000₽
https://auto.ru/cars/used/sale/bmw/x3/1103233357-2d557726/,bmw,x3,2017,64835км,внедорожник 5 дв.,коричневый,2.0 л,190л.с.,Дизель,9500₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,2849000₽
https://auto.ru/cars/used/sale/infiniti/qx30/1102194847-c8b75cd6/,infiniti,qx30,2017,45304км,внедорожник 5 дв.,синий,2.0 л,211л.с.,Бензин,15825₽ / год,роботизированная,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,1929000₽
https://auto.ru/cars/used/sale/volvo/s90/1102163101-edbd757f/,volvo,s90,2017,33825км,седан,коричневый,2.0 л,249л.с.,Бензин,18675₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,2430000₽
https://auto.ru/cars/used/sale/dodge/challenger/1102068026-067060aa/,dodge,challenger,2017,35000км,купе,серый,5.7 л,380л.с.,Бензин,57000₽ / год,автоматическая,задний,Левый,Не требует ремонта,1,Оригинал,Растаможен,3650000₽
https://auto.ru/cars/used/sale/chrysler/pacifica/1102329190-cad00caa/,chrysler,pacifica,2017,63000км,минивэн,серый,3.6 л,279л.с.,Бензин,41850₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,2340000₽
https://auto.ru/cars/used/sale/kia/carnival/1102267871-63ad69a7/,kia,carnival,2017,46989км,минивэн,чёрный,2.2 л,202л.с.,Дизель,15150₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,2279800₽
https://auto.ru/cars/used/sale/dodge/challenger/1102646779-306314fb/,dodge,challenger,2017,36000км,купе,зелёный,5.7 л,380л.с.,Бензин,57000₽ / год,автоматическая,задний,Левый,Не требует ремонта,1,Оригинал,Растаможен,3690000₽
https://auto.ru/cars/used/sale/skoda/kodiaq/1102403224-6034d419/,skoda,kodiaq,2017,35643км,внедорожник 5 дв.,серый,2.0 л,180л.с.,Бензин,5220₽ / год,роботизированная,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,1945000₽
https://auto.ru/cars/used/sale/renault/scenic/1102599388-b9cecc3f/,renault,scenic,2017,95000км,компактвэн,синий,1.5 л,110л.с.,Дизель,2750₽ / год,механическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1189000₽
https://auto.ru/cars/used/sale/maserati/levante/1102508452-f899eca4/,maserati,levante,2017,86930км,внедорожник 5 дв.,коричневый,3.0 л,350л.с.,Бензин,52500₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,3670000₽
https://auto.ru/cars/used/sale/mercedes/metris/1101723444-256fbc93/,mercedes,metris,2017,166000км,минивэн,чёрный,2.0 л,211л.с.,Бензин,13715₽ / год,автоматическая,задний,Левый,Не требует ремонта,2,Оригинал,Растаможен,4400000₽
https://auto.ru/cars/used/sale/mercedes/e_klasse_amg/1102681322-46f6b0e1/,mercedes,e_klasse_amg,2017,104760км,седан,серый,3.0 л,401л.с.,Бензин,60150₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,3380000₽
https://auto.ru/cars/used/sale/mercedes/gls_klasse/1102856030-490c4dc7/,mercedes,gls_klasse,2017,35800км,внедорожник 5 дв.,серый,3.0 л,367л.с.,Бензин,55050₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,3740000₽
https://auto.ru/cars/used/sale/bmw/i3/1102792209-87e73449/,bmw,i3,2017,47000км,хэтчбек 5 дв.,серый,0.7 л,170л.с.,Гибрид,7650₽ / год,автоматическая,задний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1798000₽
https://auto.ru/cars/used/sale/mercedes/e_klasse_amg/1100707322-1089f095/,mercedes,e_klasse_amg,2017,11300км,седан,белый,3.0 л,401л.с.,Бензин,60150₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,4695000₽
https://auto.ru/cars/used/sale/skoda/rapid/1102270439-e81dde03/,skoda,rapid,2017,48955км,лифтбек,белый,1.6 л,110л.с.,Бензин,3300₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,779000₽
https://auto.ru/cars/used/sale/volvo/v90_cross_country/1102592147-7e6f1ad0/,volvo,v90_cross_country,2017,153400км,универсал 5 дв.,белый,2.0 л,249л.с.,Бензин,18675₽ / год,автоматическая,полный,Левый,Не требует ремонта,1,Оригинал,Растаможен,2400000₽
https://auto.ru/cars/used/sale/toyota/camry/1102772672-5c0ebf00/,toyota,camry,2017,69701км,седан,белый,2.5 л,181л.с.,Бензин,9050₽ / год,автоматическая,передний,Левый,Не требует ремонта,3,Оригинал,Растаможен,1675000₽
https://auto.ru/cars/used/sale/volvo/v40_cc/1102383066-910fa4eb/,volvo,v40_cc,2017,142134км,хэтчбек 5 дв.,белый,1.5 л,152л.с.,Бензин,7600₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1199000₽
https://auto.ru/cars/used/sale/peugeot/3008/1102663604-d0ca1454/,peugeot,3008,2017,62463км,внедорожник 5 дв.,белый,1.6 л,150л.с.,Бензин,5250₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1700000₽
https://auto.ru/cars/used/sale/opel/zafira/1102868297-cb86c277/,opel,zafira,2017,129600км,минивэн,коричневый,1.6 л,135л.с.,Дизель,4725₽ / год,механическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1299000₽
https://auto.ru/cars/used/sale/subaru/xv/1102890864-e88dba8e/,subaru,xv,2017,67000км,внедорожник 5 дв.,оранжевый,2.0 л,150л.с.,Бензин,2250₽ / год,вариатор,полный,Левый,Не требует ремонта,3,Оригинал,Растаможен,1725000₽
https://auto.ru/cars/used/sale/kia/mohaves/1102878569-cad330d0/,kia,mohaves,2017,33070км,внедорожник 5 дв.,белый,3.0 л,250л.с.,Дизель,18750₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,2720000₽
https://auto.ru/cars/used/sale/mercedes/gla_class/1095034224-d2d4a4f8/,mercedes,gla_class,2017,22000км,внедорожник 5 дв.,серебристый,1.6 л,150л.с.,Бензин,2250₽ / год,роботизированная,передний,Левый,Не требует ремонта,2,Оригинал,Растаможен,2099000₽
https://auto.ru/cars/used/sale/volvo/v40_cc/1102888909-5db2512e/,volvo,v40_cc,2017,55344км,хэтчбек 5 дв.,белый,1.5 л,152л.с.,Бензин,6840₽ / год,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,Растаможен,1499000₽
https://auto.ru/cars/used/sale/mercedes/gle_klasse_amg/1102075227-ab06fa3d/,mercedes,gle_klasse_amg,2017,38519км,внедорожник 5 дв.,чёрный,5.5 л,557л.с.,Бензин,83550₽ / год,автоматическая,полный,Левый,Не требует ремонта,2,Оригинал,Растаможен,5511850₽
https://auto.ru/cars/used/sale/toyota/camry/1102609369-0b762b9b/,toyota,camry,2017,102947км,седан,белый,2.0 л,150л.с.,Бензин,5250₽ / год,автоматическая,передний,Левый,Не требует ремонта,3,Оригинал,Растаможен,1230000₽
https://auto.ru/cars/used/sale/mercedes/gls_klasse/1102641475-47282604/,mercedes,gls_klasse,2017,31121км,внедорожник 5 дв.,белый,3.0 л,249л.с.,Дизель,18675₽ / год,автоматическая,полный,Левый,Не требует ремонта,3,Оригинал,Растаможен,4414000₽
